PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	MORRIS, WT				MORRIS, WT			SOME ANALYSIS OF PURCHASING POLICY	MANAGEMENT SCIENCE			English	Article																Bellman R, 1957, DYNAMIC PROGRAMMING; Feller W., 1957, INTRO PROBABILITY TH; LEWIS HT, 1953, PROCUREMENT PRINCIPL; MARSCHAK J, 1954, DECISION PROCESSES; MINDELL J, 1948, STOCK MARKET; MORRIS WT, 1958, MANAGEMENT SCI, V4; SIMON H., 1957, MODELS MAN	7	8	8	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	4					443	452		10.1287/mnsc.5.4.443				10	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG07	WOS:A1959CBG0700007					2019-01-18	
J	DERMAN, C				DERMAN, C			A SIMPLE ALLOCATION PROBLEM	MANAGEMENT SCIENCE			English	Article																Bowman E. H., 1957, ANAL PRODUCTION MANA; DERMAN C, 1956, ANN MATH STAT, V27; KARUSH W, 1957, QUEUING MODEL INVENT; KLEIN M, 1957, NAVAL RES LOG Q, V4; KOOPMAN BO, 1955, J OPER RES SOC AM, V1; MIEHLE W, 1954, J OPER RES SOC AM, V2; Robbins Herbert, 1951, ANN MATH STAT, V22; VAZSONYI A, 1955, JAN LIN PROGR S USAF	8	2	2	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	4					453	459		10.1287/mnsc.5.4.453				7	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG07	WOS:A1959CBG0700008					2019-01-18	
J	ARTLE, R; BERGLUND, S				ARTLE, R; BERGLUND, S			A NOTE ON MANUFACTURERS CHOICE OF DISTRIBUTION CHANNELS	MANAGEMENT SCIENCE			English	Article																	0	10	10	1	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	4					460	471		10.1287/mnsc.5.4.460				12	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG07	WOS:A1959CBG0700009					2019-01-18	
J	FULKERSON, DR				FULKERSON, DR			INCREASING THE CAPACITY OF A NETWORK - THE PARAMETRIC BUDGET PROBLEM	MANAGEMENT SCIENCE			English	Article																Ford L. R., 1957, CAN J MATH, P210; Ford L. R., 1957, NAV RES LOG, V4, P47; FORD LR, 1956, MANAGE SCI, V3, P24, DOI 10.1287/mnsc.3.1.24; FORD LR, 1958, IN PRESS J O R S JUN	4	22	22	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1959	5	4					472	483		10.1287/mnsc.5.4.472				12	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CBG07	WOS:A1959CBG0700010					2019-01-18	
J	KANTOROVITCH, L				KANTOROVITCH, L			ON THE TRANSLOCATION OF MASSES	MANAGEMENT SCIENCE			English	Article																	0	40	40	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	5	1					1	4		10.1287/mnsc.5.1.1				4	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL04	WOS:A1958CKL0400001					2019-01-18	
J	FLOOD, MM				FLOOD, MM			SOME EXPERIMENTAL GAMES	MANAGEMENT SCIENCE			English	Article																Arrow K. j, 1951, SOCIAL CHOICE INDIVI; CAREY EG, 1948, CHEAPER DOZEN; FLOOD MM, 1954, DECISION PROCESSES, P139; FLOOD MM, 1956, IND LABORATORIES SEP, P50; FLOOD MM, 1955, MATH MODELS HUMAN BE, P1; FLOOD MM, 1939, W VIRGINIA SCH J APR, P11; LUCE R. D., 1957, GAMES DECISIONS; NASH J, 1951, ANN MATH, V54, P286, DOI 10.2307/1969529; Nash J., 1953, ECONOMETRICA, V21; Nash JF, 1950, ECONOMETRICA, V18, P155, DOI 10.2307/1907266; RAIFFA H, 1953, CONTRIBUTIONS THEORY, V2, P361; Shapley LS, 1953, CONTRIBUTIONS THEORY, V2, P307; STEINHAUS H, 1948, ECONOMETRICA, V16, P101; VONNEUMANN J, 1944, THEORY GAMES EC BEHA	14	83	83	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	5	1					5	26		10.1287/mnsc.5.1.5				22	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL04	WOS:A1958CKL0400002					2019-01-18	
J	VATTER, WJ				VATTER, WJ			CONTRIBUTIONS OF ACCOUNTING TO MEASUREMENT IN MANAGEMENT	MANAGEMENT SCIENCE			English	Article																ADLER F, 1937, ACCOUNTING REV, V12, P226; ANDERSON DR, 1949, PRACTICAL CONTROLLER, pCH13; BENNETT CW, 1957, STANDARD COSTS; BRADSHAW TF, 1949, CONTROLLERSHIP MODER, P62; CLARK JM, 1924, EC OVERHEAD COSTS; HOLMES HN, 1922, GENERAL CHEM, P95; KIMBALL AL, 1923, COLLEGE PHYSICS, P160; KOHLER E, 1952, DICT ACCOUNTANTS, P365; Littleton A, 1933, ACCOUNTING EVOLUTION; PERAGALLO E, 1935, ORIGIN EVOLUTION DOU; PETERSON E, 1949, BUSINESS ORG MANAGEM, P286; Vatter WJ, 1945, ACCOUNT REV, V20, P163	12	3	3	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	5	1					27	37		10.1287/mnsc.5.1.27				11	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL04	WOS:A1958CKL0400003					2019-01-18	
J	DANTZIG, G; JOHNSON, S; WHITE, W				DANTZIG, G; JOHNSON, S; WHITE, W			A LINEAR-PROGRAMMING APPROACH TO THE CHEMICAL-EQUILIBRIUM PROBLEM	MANAGEMENT SCIENCE			English	Article																Charnes A., 1954, NAV RES LOG, V1, P301; DANTZIG GB, 1956, MANAGE SCI, V2, P131, DOI 10.1287/mnsc.2.2.131; WHITE WB, 1958, J CHEM PHYS, V28, P751, DOI 10.1063/1.1744264	3	35	35	0	3	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	5	1					38	43		10.1287/mnsc.5.1.38				6	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL04	WOS:A1958CKL0400004					2019-01-18	
J	CHARNES, A; COOPER, WW				CHARNES, A; COOPER, WW			THE THEORY OF SEARCH - OPTIMUM DISTRIBUTION OF SEARCH EFFORT	MANAGEMENT SCIENCE			English	Article																ALDERSON W, 1954, J OPERATIONS RES SOC, V2; CHARNES A, 1957, IN PRESS P C OPERATI; CHARNES A, 1954, NAVAL RES LOGISTICS, V2; CHARNES A, 1958, MANAGEMENT SCI, V4; CHARNES A, 1957, ECONOMETRICA, V25; CHARNES A, 1957, MANAGEMENT SCI, V4; KOOPMAN BO, 1957, OPERATIONS RES, V5; KOOPMAN BO, 1953, J OPERATIONS RES SOC, V1; KOOPMAN BO, 1954, J OPERATIONS RES SOC, V2; KOOPMAN BO, 1952, J OPERATIONS RES SOC, V1; KOOPMAN BO, 1956, OPERATIONS RES, V4; KUHN HW, 1951, 2ND P BERK S MATH ST, P481; WILSON EB, 1954, J OPERATIONS RES SOC, V2	13	60	61	0	4	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	5	1					44	50		10.1287/mnsc.5.1.44				7	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL04	WOS:A1958CKL0400005					2019-01-18	
J	KWO, TT				KWO, TT			A THEORY OF CONVEYORS	MANAGEMENT SCIENCE			English	Article																	0	12	12	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	5	1					51	71		10.1287/mnsc.5.1.51				21	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL04	WOS:A1958CKL0400006					2019-01-18	
J	DERMAN, C; SOLOMON, H				DERMAN, C; SOLOMON, H			DEVELOPMENT AND EVALUATION OF SURVEILLANCE SAMPLING PLANS	MANAGEMENT SCIENCE			English	Article																	0	7	7	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	5	1					72	88		10.1287/mnsc.5.1.72				17	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL04	WOS:A1958CKL0400007					2019-01-18	
J	WAGNER, HM; WHITIN, TM				WAGNER, HM; WHITIN, TM			DYNAMIC VERSION OF THE ECONOMIC LOT SIZE MODEL	MANAGEMENT SCIENCE			English	Article																ARROW KJ, 1957, RAND RM1976 CORP; Bellman R, 1957, DYNAMIC PROGRAMMING; DVORETSKY A, ECONOMETRICA, V20, P187; DVORETSKY A, ECONOMETRICA, V20, P450; Karlin S., 1955, NAVAL RES LOGIST Q, V2, P285; MODIGLIANI F, 1956, ECONOMETRICA, V23, P46; WAGNER HM, 1958, NAV RES LOG, V5, P53; Whitin T. M., 1957, THEORY INVENTORY MAN	8	1320	1370	3	55	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	5	1					89	96		10.1287/mnsc.5.1.89				8	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL04	WOS:A1958CKL0400008					2019-01-18	
J	FORD, LR; FULKERSON, DR				FORD, LR; FULKERSON, DR			A SUGGESTED COMPUTATION FOR MAXIMAL MULTICOMMODITY NETWORK FLOWS	MANAGEMENT SCIENCE			English	Article																DANTZIG GB, 1955, NAVAL RES LOGS Q, V2; Ford L. R., 1957, CAN J MATH, P210; FORD LR, 1956, CAN J MATH, V8, P399, DOI DOI 10.4153/CJM-1956-045-5; FORD LR, 1956, RAND P923 CORP PAP; KALABA RE, 1956, MANAGEMENT SCI, V3; ORDEN A, 1956, MANAGEMENT SCI, V2	6	146	148	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	5	1					97	101		10.1287/mnsc.5.1.97				5	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL04	WOS:A1958CKL0400009					2019-01-18	
J	LIEBERMAN, GJ				LIEBERMAN, GJ			LIFO VS FIFO IN INVENTORY DEPLETION MANAGEMENT	MANAGEMENT SCIENCE			English	Article																DERMAN C, 1957, 2 COL U STAT ENG GRO	1	12	12	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	5	1					102	105		10.1287/mnsc.5.1.102				4	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL04	WOS:A1958CKL0400010					2019-01-18	
J	JENNINGS, NH; DICKINS, JH				JENNINGS, NH; DICKINS, JH			COMPUTER-SIMULATION OF PEAK HOUR OPERATIONS IN A BUS TERMINAL	MANAGEMENT SCIENCE			English	Article																BLANCH G, 1951, MATH TABLES OTHER AI; HAMMER PC, 1951, MONTE CARLO METHOD, P33; VONNEUMANN J, 1951, MONTE CARLO METHOD, P33	3	8	8	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	5	1					106	120		10.1287/mnsc.5.1.106				15	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL04	WOS:A1958CKL0400011					2019-01-18	
J	ALLEN, LE				ALLEN, LE			TOWARD MORE CLARITY IN BUSINESS COMMUNICATIONS BY MODERN LOGICAL METHODS	MANAGEMENT SCIENCE			English	Article																ANDERSON AR, 1956, ONR2 GROUP PSYCH BRA; DAVIDSON L, 1954, J OPER RES SOC AM, V2, P446, DOI 10.1287/opre.2.4.446a; LEDLEY RS, 1954, J OPER RES SOC AM, V2, P249, DOI 10.1287/opre.2.3.249; TARSKI A, 1941, INTRO LOGIC, P22	4	0	0	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	5	1					121	135		10.1287/mnsc.5.1.121				15	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL04	WOS:A1958CKL0400012					2019-01-18	
J	MANNE, AS				MANNE, AS			PROGRAMMING OF ECONOMIC LOT SIZES	MANAGEMENT SCIENCE			English	Article																BECKMAN M, 1956, MANAGE SCI, V2, P145, DOI 10.1287/mnsc.2.2.145; Churchman C. W., 1957, INTRO OPERATIONS RES; DORFMAN R, 1957, LINEAR PROGRAMMING E; MARKOWITZ H, 1957, ECONOMETRICA, V25; PAULL AE, 1955, ECONOMETRICA, V23, P336; SALVESON ME, 1956, MANAG SCI, V2	6	224	228	0	10	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	2					115	135		10.1287/mnsc.4.2.115				21	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL01	WOS:A1958CKL0100001					2019-01-18	
J	KARUSH, W				KARUSH, W			ON A CLASS OF MINIMUM-COST PROBLEMS	MANAGEMENT SCIENCE			English	Article																Antosiewicz H, 1954, MANAGE SCI, V1, P92, DOI 10.1287/mnsc.1.1.92; BELLMAN R, 1954, J SIAM, V2, P82; Hoffman AJ, 1954, MANAGE SCI, V1, P86, DOI 10.1287/mnsc.1.1.86; JOHNSON S, 1955, RAND RM1432 CORP RES; KARLIN S, 1955, 29 STANF U DEP EC TE; KARUSH W, 1957, MANAGE SCI, V3, P140, DOI 10.1287/mnsc.3.2.140; KARUSH W, MODIGLIANI HOHN PROD; KARUSH W, 1957, NAVAL RES LOGISTICS, V5; Modigliani F, 1955, ECONOMETRICA, V23, P46, DOI 10.2307/1905580; Morin F, 1955, ECONOMETRICA, V23, P447	10	12	12	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	2					136	153		10.1287/mnsc.4.2.136				18	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL01	WOS:A1958CKL0100002					2019-01-18	
J	BALDERSTON, FE				BALDERSTON, FE			COMMUNICATION-NETWORKS IN INTERMEDIATE MARKETS	MANAGEMENT SCIENCE			English	Article																	0	17	17	1	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	2					154	171		10.1287/mnsc.4.2.154				18	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL01	WOS:A1958CKL0100003					2019-01-18	
J	HELMER, O				HELMER, O			THE PROSPECTS OF A UNIFIED THEORY OF ORGANIZATIONS	MANAGEMENT SCIENCE			English	Article																	0	4	4	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	2					172	176		10.1287/mnsc.4.2.172				5	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL01	WOS:A1958CKL0100004					2019-01-18	
J	CARLIN, FC				CARLIN, FC			THE USE OF A LARGE-SCALE COMPUTER FOR MANUFACTURING CONTROL	MANAGEMENT SCIENCE			English	Article																	0	1	1	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	2					177	182		10.1287/mnsc.4.2.177				6	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL01	WOS:A1958CKL0100005					2019-01-18	
J	ORCHARDHAYS, W				ORCHARDHAYS, W			EVOLUTION OF LINEAR-PROGRAMMING COMPUTING TECHNIQUES	MANAGEMENT SCIENCE			English	Article																DANTZIG GB, 1954, RM1374 RAND CORP; DANTZIG GB, 1954, RM1367 RAND CORP; EISEMANN K, 1955, Q APPLIED MATH, V13; GRAVES RL, 650 FLOATING DECIMAL; HOFFMAN A, 1953, NBS2501 REP; MARKOWITZ H, 1955, RM1452 RAND CORP; ORCHARDHAYS W, 1954, RAND P562 CORP PAP; ORCHARDHAYS W, 1956, RAND P810 CORP PAP; VOTAW DF, 1952, AIR FORCE PROJECT SC, V10, P159	9	2	2	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	2					183	190		10.1287/mnsc.4.2.183				8	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL01	WOS:A1958CKL0100006					2019-01-18	
J	BELLMAN, R				BELLMAN, R			NOTES ON THE THEORY OF DYNAMIC-PROGRAMMING - TRANSPORTATION MODELS	MANAGEMENT SCIENCE			English	Article																BELLMAN R, 1956, J SOC IND APPL MATH, V4, P168, DOI 10.1137/0104010; BELLMAN R, 1954, B AM MATH SOC, V60, P503, DOI 10.1090/S0002-9904-1954-09848-8; BOLDYREFF AW, 1955, J OPER RES SOC AM, V3, P443, DOI 10.1287/opre.3.4.443; DANTZIG GB, 1953, ACTIVITY ANAL PRODUC; Flood MM, 1953, PAC J MATH, V3, P369; FULKERSON DR, 1954, RAND P605 PAP	6	2	2	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	2					191	195		10.1287/mnsc.4.2.191				5	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL01	WOS:A1958CKL0100007					2019-01-18	
J	SALVESON, ME				SALVESON, ME			AN ANALYSIS OF DECISIONS	MANAGEMENT SCIENCE			English	Article																Arrow K. j, 1951, SOCIAL CHOICE INDIVI; Barnard Chester, 1948, FUNCTIONS EXECUTIVE; McClelland D. C., 1953, ACHIEVEMENT MOTIVE; SCHMIDT PF, 1957, AM SCI           MAR, P146; SPENCE KW, 1956, BEHAVIOR THEORY COND; THORNER MW, 1957, P S SEQUENTIAL DECIS; VONNEUMANN J, 1951, THEORY GAMES EC BEHA; WALD A, 1950, STATISTICAL DECISION	8	1	1	0	6	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	3					203	217		10.1287/mnsc.4.3.203				15	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL02	WOS:A1958CKL0200001					2019-01-18	
J	ACKOFF, RL				ACKOFF, RL			TOWARDS A BEHAVIORAL-THEORY OF COMMUNICATION	MANAGEMENT SCIENCE			English	Article																ACKOFF RL, 1949, PHILOS PHENOMENOLOGI, V9, P663; Cherry C, 1957, HUMAN COMMUNICATION; CHURCHMAN C, IN PRESS COSTS UTILI; Churchman C. W., 1957, INTRO OPERATIONS RES; CHURCHMAN CW, 1947, PHILOSOPHY SCIENCE, V14, P304; Hartley RVL, 1928, BELL SYST TECH J, V7, P535, DOI 10.1002/j.1538-7305.1928.tb01236.x; Morris Charles W., 1946, SIGNS LANGUAGE BEHAV; Peirce C. S., 1931, COLLECTED PAPERS CS; Shannon C. E., 1949, MATH THEORY COMMUNIC; THRALL RM, 1954, DECISION PROCESSES	10	54	55	0	4	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	3					218	234		10.1287/mnsc.4.3.218				17	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL02	WOS:A1958CKL0200002					2019-01-18	
J	CHARNES, A; COOPER, WW; SYMONDS, GH				CHARNES, A; COOPER, WW; SYMONDS, GH			COST HORIZONS AND CERTAINTY EQUIVALENTS - AN APPROACH TO STOCHASTIC-PROGRAMMING OF HEATING OIL	MANAGEMENT SCIENCE			English	Article																ARROW KJ, 1951, ECONOMETRICA, V19; CHARNES A, 1957, DYADIC PROGRAMS SUB; CHARNES A, 1957, ECONOMETRICA, V25; CHARNES A, 1954, Q J EC, V68; CHARNES A, 1953, J OPERATIONS RES SOC, V1; CHARNES A, 1954, OFFICE NAVAL RES LOG, V2; CHARNES A, 1955, ECONOMETRICA, V23; Charnes A., 1953, INTRO LINEAR PROGRAM; CHARNES A, 1957, ONR51 RES REP, V1; CHARNES A, 1952, 3RD ANN G WASH U ONR; DANNERSTEDT G, 1955, J OPERATIONS RES SOC, V3; DVORETZKY A, 1952, ECONOMETRICA, V20; HOLT CC, 1955, MANAGEMENT SCI, V2; KENDALL MG, 1951, TABLES RANDOM SAMPLI; KUHN HW, 1951, 2ND P BERK S MATH ST, P481; LANGE O, CONTRIBUTION NONSTAT; Lange O., 1942, STUDIES MATH EC EC; LANGE O, RISK UNCERTAINTY UNP; Lutz F., 1951, THEORY INVESTMENT FI; MODIGLIANI F, 1955, ECONOMETRICA, V23; REDER M, 1947, STUDIES THEORY WELFA; SIMON HA, 1956, ECONOMETRICA, V24; SYMONDS GH, 1956, SEP AM STAT ASS	23	270	273	1	6	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	3					235	263		10.1287/mnsc.4.3.235				29	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL02	WOS:A1958CKL0200003					2019-01-18	
J	ROGERS, J				ROGERS, J			A COMPUTATIONAL APPROACH TO THE ECONOMIC LOT SCHEDULING PROBLEM	MANAGEMENT SCIENCE			English	Article																ARROW, 1951, ECONOMETRICA     JUL; DVORETZKY, 1952, ECONOMETRICA     APR; DVORETZKY, 1952, ECONOMETRICA     JUL; DVORETZKY, 1953, ECONOMETRICA     OCT; EVERT WW, 1956, MANAGEMENT METHO APR; FEENEY GJ, 1955, MANAGEMENT SCI   OCT; GLICKSBERG, 1955, MANAGEMENT SCI   OCT; HOLT, 1955, MANAGEMENT SCI   OCT; LADERMAN, 1953, J AM STATISTICAL DEC; RAYMOND, 1931, QUANTITY EC MANUFACT; SALVESON ME, 1952, ECONOMETRICA     OCT; VAZSONYI, 1957, OPERATIONS RES   FEB; WHITIN TM, 1953, THEORY INVENTORY MAN; WHITIN TM, 1954, MANAGEMENT SCI   OCT	14	78	81	0	4	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	3					264	291		10.1287/mnsc.4.3.264				28	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL02	WOS:A1958CKL0200004					2019-01-18	
J	MANSFIELD, E; WEIN, HH				MANSFIELD, E; WEIN, HH			A MODEL FOR THE LOCATION OF A RAILROAD CLASSIFICATION YARD	MANAGEMENT SCIENCE			English	Article																*AM RAILR ENG ASS, 1950, PROC, pR51; Beckmann M., 1956, STUDIES EC TRANSPORT; CRANE R, 1955, OPERATIONS RES, V3; MANSFIELD E, STUDY DECISION MAKIN; MANSFIELD E, 1958, J IND ENG; MANSFIELD E, 1958, APPLIED STATISTICS; MANSFIELD E, 1958, LAND EC; MOOD A, 1940, ANN MATH STATISTICS, V11	8	6	6	0	2	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	3					292	313		10.1287/mnsc.4.3.292				22	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL02	WOS:A1958CKL0200005					2019-01-18	
J	BACH, GL				BACH, GL			SOME OBSERVATIONS ON THE BUSINESS SCHOOL OF TOMORROW	MANAGEMENT SCIENCE			English	Article																	0	14	14	0	1	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	4					351	364		10.1287/mnsc.4.4.351				14	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL03	WOS:A1958CKL0300001					2019-01-18	
J	GOODE, HH				GOODE, HH			GREENHOUSES OF SCIENCE FOR MANAGEMENT	MANAGEMENT SCIENCE			English	Article																Drucker P., 1954, PRACTICE MANAGEMENT	1	1	1	0	5	INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES	LINTHICUM HTS	901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909	0025-1909			MANAGE SCI	Manage. Sci.		1958	4	4					365	381		10.1287/mnsc.4.4.365				17	Management; Operations Research & Management Science	Business & Economics; Operations Research & Management Science	CKL03	WOS:A1958CKL0300002					2019-01-18	
